"tank","species","length_µm","length_mm","treatment","temperature"
"E1","Mytilus edulis ",1022.983,1.022983,"3HW","25"
"E1","Microdeutopus sp ",1929.647,1.929647,"3HW","25"
"E1","Mytilus edulis ",1375.278,1.375278,"3HW","25"
"E1","Microdeutopus sp ",3186.834,3.186834,"3HW","25"
"E1","Mytilus edulis ",1352.131,1.352131,"3HW","25"
"E1","Microdeutopus sp ",2105.158,2.105158,"3HW","25"
"E1","Mytilus edulis ",1556.735,1.556735,"3HW","25"
"E1","Microdeutopus sp ",3987.894,3.987894,"3HW","25"
"E1","Mytilus edulis ",1583.222,1.583222,"3HW","25"
"E1","Microdeutopus sp ",4015.224,4.015224,"3HW","25"
"E1","Mytilus edulis ",1316.732,1.316732,"3HW","25"
"E1","Microdeutopus sp ",4225.591,4.225591,"3HW","25"
"E1","Mytilus edulis ",1502.844,1.502844,"3HW","25"
"E1","Microdeutopus sp ",2973.707,2.973707,"3HW","25"
"E1","Mytilus edulis ",1486.179,1.486179,"3HW","25"
"E1","Microdeutopus sp ",1713.284,1.713284,"3HW","25"
"E1","Mytilus edulis ",659.873,0.659873,"3HW","25"
"E1","Microdeutopus sp ",3417.396,3.417396,"3HW","25"
"E1","Mytilus edulis ",779.337,0.779337,"3HW","25"
"E1","Microdeutopus sp ",4798.945,4.798945,"3HW","25"
"E1","Mytilus edulis ",1954.295,1.954295,"3HW","25"
"E1","Microdeutopus sp ",2979.113,2.979113,"3HW","25"
"E1","Mytilus edulis ",700.601,0.700601,"3HW","25"
"E1","Microdeutopus sp ",4058.932,4.058932,"3HW","25"
"E1","Mytilus edulis ",1181.223,1.181223,"3HW","25"
"E1","Microdeutopus sp ",1786.816,1.786816,"3HW","25"
"E1","Mytilus edulis ",1320.933,1.320933,"3HW","25"
"E1","Microdeutopus sp ",1971.643,1.971643,"3HW","25"
"E1","Mytilus edulis ",1116.679,1.116679,"3HW","25"
"E1","Microdeutopus sp ",3453.915,3.453915,"3HW","25"
"E1","Mytilus edulis ",1567.84,1.56784,"3HW","25"
"E1","Microdeutopus sp ",1566.343,1.566343,"3HW","25"
"E1","Mytilus edulis ",1560.146,1.560146,"3HW","25"
"E1","Microdeutopus sp ",4156.857,4.156857,"3HW","25"
"E1","Mytilus edulis ",2282.241,2.282241,"3HW","25"
"E1","Mytilus edulis ",1210.243,1.210243,"3HW","25"
"E1","Mytilus edulis ",1154.578,1.154578,"3HW","25"
"E1","Mytilus edulis ",1410.12,1.41012,"3HW","25"
"E1","Mytilus edulis ",943.283,0.943283,"3HW","25"
"E1","Mytilus edulis ",1489.79,1.48979,"3HW","25"
"E1","Mytilus edulis ",954.783,0.954783,"3HW","25"
"E1","Mytilus edulis ",791.523,0.791523,"3HW","25"
"E1","Mytilus edulis ",2342.222,2.342222,"3HW","25"
"E1","Mytilus edulis ",1829.147,1.829147,"3HW","25"
"E1","Mytilus edulis ",3906.084,3.906084,"3HW","25"
"E1","Mytilus edulis ",892.051,0.892051,"3HW","25"
"E1","Mytilus edulis ",1239.487,1.239487,"3HW","25"
"E1","Mytilus edulis ",1107.469,1.107469,"3HW","25"
"E1","Mytilus edulis ",1417.286,1.417286,"3HW","25"
"E1","Mytilus edulis ",826.324,0.826324,"3HW","25"
"E1","Mytilus edulis ",1307.519,1.307519,"3HW","25"
"E1","Mytilus edulis ",908.895,0.908895,"3HW","25"
"E1","Mytilus edulis ",1375.929,1.375929,"3HW","25"
"E1","Mytilus edulis ",1074.013,1.074013,"3HW","25"
"E1","Mytilus edulis ",906.737,0.906737,"3HW","25"
"E1","Mytilus edulis ",1175.285,1.175285,"3HW","25"
"E1","Mytilus edulis ",1155.886,1.155886,"3HW","25"
"E1","Mytilus edulis ",1561.975,1.561975,"3HW","25"
"E1","Mytilus edulis ",1285.416,1.285416,"3HW","25"
"E1","Mytilus edulis ",5228.533,5.228533,"3HW","25"
"E1","Mytilus edulis ",4185.403,4.185403,"3HW","25"
"E1","Mytilus edulis ",1372.141,1.372141,"3HW","25"
"E1","Mytilus edulis ",1089.945,1.089945,"3HW","25"
"E1","Mytilus edulis ",5314.963,5.314963,"3HW","25"
"E1","Mytilus edulis ",1000.635,1.000635,"3HW","25"
"E1","Mytilus edulis ",5292.919,5.292919,"3HW","25"
"E1","Mytilus edulis ",1001.306,1.001306,"3HW","25"
"E1","Mytilus edulis ",3384.955,3.384955,"3HW","25"
"E1","Mytilus edulis ",1428.653,1.428653,"3HW","25"
"E1","Mytilus edulis ",1963.723,1.963723,"3HW","25"
"E1","Mytilus edulis ",4661.352,4.661352,"3HW","25"
"E1","Mytilus edulis ",1764.419,1.764419,"3HW","25"
"E1","Mytilus edulis ",1661.094,1.661094,"3HW","25"
"E1","Mytilus edulis ",890.984,0.890984,"3HW","25"
"E1","Mytilus edulis ",1236.05,1.23605,"3HW","25"
"E1","Mytilus edulis ",899.362,0.899362,"3HW","25"
"E1","Mytilus edulis ",1719.698,1.719698,"3HW","25"
"E1","Mytilus edulis ",1348.691,1.348691,"3HW","25"
"E1","Mytilus edulis ",1361.165,1.361165,"3HW","25"
"E1","Mytilus edulis ",1377.839,1.377839,"3HW","25"
"E1","Mytilus edulis ",1504.928,1.504928,"3HW","25"
"E1","Mytilus edulis ",762.054,0.762054,"3HW","25"
"E1","Mytilus edulis ",1385.011,1.385011,"3HW","25"
"E1","Mytilus edulis ",783.563,0.783563,"3HW","25"
"E1","Mytilus edulis ",1334.003,1.334003,"3HW","25"
"E1","Mytilus edulis ",1801.864,1.801864,"3HW","25"
"E1","Mytilus edulis ",6505.195,6.505195,"3HW","25"
"E1","Mytilus edulis ",1255.86,1.25586,"3HW","25"
"E1","Mytilus edulis ",4927.532,4.927532,"3HW","25"
"E1","Mytilus edulis ",1793.489,1.793489,"3HW","25"
"E1","Mytilus edulis ",931.1,0.9311,"3HW","25"
"E1","Mytilus edulis ",1521.829,1.521829,"3HW","25"
"E1","Mytilus edulis ",1227.69,1.22769,"3HW","25"
"E1","Mytilus edulis ",1058.053,1.058053,"3HW","25"
"E1","Mytilus edulis ",1365.599,1.365599,"3HW","25"
"E1","Mytilus edulis ",1744.417,1.744417,"3HW","25"
"E1","Mytilus edulis ",1358.614,1.358614,"3HW","25"
"E1","Mytilus edulis ",1130.873,1.130873,"3HW","25"
"E1","Mytilus edulis ",1876.75,1.87675,"3HW","25"
"E1","Mytilus edulis ",1227.006,1.227006,"3HW","25"
"E1","Mytilus edulis ",1159.609,1.159609,"3HW","25"
"E1","Mytilus edulis ",1266.113,1.266113,"3HW","25"
"E1","Mytilus edulis ",1062.645,1.062645,"3HW","25"
"E1","Mytilus edulis ",1444.47,1.44447,"3HW","25"
"E1","Mytilus edulis ",601.201,0.601201,"3HW","25"
"E1","Mytilus edulis ",2124.579,2.124579,"3HW","25"
"E1","Mytilus edulis ",1185.007,1.185007,"3HW","25"
"E1","Mytilus edulis ",980.293,0.980293,"3HW","25"
"E1","Mytilus edulis ",1104.584,1.104584,"3HW","25"
"E1","Mytilus edulis ",1113.115,1.113115,"3HW","25"
"E1","Mytilus edulis ",1882.289,1.882289,"3HW","25"
"E1","Mytilus edulis ",1351.799,1.351799,"3HW","25"
"E1","Mytilus edulis ",553.81,0.55381,"3HW","25"
"E1","Mytilus edulis ",1751.206,1.751206,"3HW","25"
"E1","Mytilus edulis ",1388.562,1.388562,"3HW","25"
"E1","Mytilus edulis ",1133.69,1.13369,"3HW","25"
"E1","Mytilus edulis ",920.521,0.920521,"3HW","25"
"E1","Mytilus edulis ",1684.614,1.684614,"3HW","25"
"E1","Mytilus edulis ",931.581,0.931581,"3HW","25"
"E1","Mytilus edulis ",639.193,0.639193,"3HW","25"
"E1","Mytilus edulis ",1147.528,1.147528,"3HW","25"
"E1","Mytilus edulis ",1303.102,1.303102,"3HW","25"
"E1","Mytilus edulis ",1178.614,1.178614,"3HW","25"
"E1","Mytilus edulis ",754.451,0.754451,"3HW","25"
"E1","Mytilus edulis ",1017.442,1.017442,"3HW","25"
"E1","Mytilus edulis ",719.207,0.719207,"3HW","25"
"E1","Mytilus edulis ",1494.142,1.494142,"3HW","25"
"E1","Mytilus edulis ",1005.935,1.005935,"3HW","25"
"E1","Mytilus edulis ",972.555,0.972555,"3HW","25"
"E1","Mytilus edulis ",5230.759,5.230759,"3HW","25"
"E1","Mytilus edulis ",4458.89,4.45889,"3HW","25"
"E1","Mytilus edulis ",1866.403,1.866403,"3HW","25"
"E1","Mytilus edulis ",2057.667,2.057667,"3HW","25"
"E1","Mytilus edulis ",1643.412,1.643412,"3HW","25"
"E1","Mytilus edulis ",1264.52,1.26452,"3HW","25"
"E1","Mytilus edulis ",1523.52,1.52352,"3HW","25"
"E1","Mytilus edulis ",4282.496,4.282496,"3HW","25"
"E1","Mytilus edulis ",4045.104,4.045104,"3HW","25"
"E1","Mytilus edulis ",1087.323,1.087323,"3HW","25"
"E1","Mytilus edulis ",3095.893,3.095893,"3HW","25"
"E1","Mytilus edulis ",1462.07,1.46207,"3HW","25"
"E1","Mytilus edulis ",1693.626,1.693626,"3HW","25"
"E1","Mytilus edulis ",1591.719,1.591719,"3HW","25"
"E1","Mytilus edulis ",3697.888,3.697888,"3HW","25"
"E1","Mytilus edulis ",1559.608,1.559608,"3HW","25"
"E1","Mytilus edulis ",900.295,0.900295,"3HW","25"
"E1","Mytilus edulis ",3146.603,3.146603,"3HW","25"
"E1","Mytilus edulis ",1037.326,1.037326,"3HW","25"
"E1","Mytilus edulis ",989.329,0.989329,"3HW","25"
"E1","Mytilus edulis ",1087.478,1.087478,"3HW","25"
"E1","Mytilus edulis ",3813.793,3.813793,"3HW","25"
"E1","Mytilus edulis ",927.487,0.927487,"3HW","25"
"E1","Mytilus edulis ",1059.903,1.059903,"3HW","25"
"E1","Mytilus edulis ",1011.483,1.011483,"3HW","25"
"E1","Mytilus edulis ",1453.894,1.453894,"3HW","25"
"E1","Mytilus edulis ",1317.029,1.317029,"3HW","25"
"E1","Mytilus edulis ",1986.619,1.986619,"3HW","25"
"E1","Mytilus edulis ",1148.551,1.148551,"3HW","25"
"E1","Mytilus edulis ",1277.51,1.27751,"3HW","25"
"E1","Mytilus edulis ",1859.222,1.859222,"3HW","25"
"E1","Mytilus edulis ",928.934,0.928934,"3HW","25"
"E1","Mytilus edulis ",1224.449,1.224449,"3HW","25"
"E1","Mytilus edulis ",1033.596,1.033596,"3HW","25"
"E1","Mytilus edulis ",3736.957,3.736957,"3HW","25"
"E1","Mytilus edulis ",1443.734,1.443734,"3HW","25"
"E1","Mytilus edulis ",1799.098,1.799098,"3HW","25"
"E1","Mytilus edulis ",5225.588,5.225588,"3HW","25"
"E1","Mytilus edulis ",2072.411,2.072411,"3HW","25"
"E1","Mytilus edulis ",1876.84,1.87684,"3HW","25"
"E1","Mytilus edulis ",1404.393,1.404393,"3HW","25"
"E1","Mytilus edulis ",1267.659,1.267659,"3HW","25"
"E1","Mytilus edulis ",1790.647,1.790647,"3HW","25"
"E1","Mytilus edulis ",918.695,0.918695,"3HW","25"
"E1","Mytilus edulis ",821.501,0.821501,"3HW","25"
"E1","Mytilus edulis ",1701.934,1.701934,"3HW","25"
"E1","Mytilus edulis ",726.947,0.726947,"3HW","25"
"E1","Mytilus edulis ",1186.659,1.186659,"3HW","25"
"E1","Mytilus edulis ",1548.371,1.548371,"3HW","25"
"E1","Mytilus edulis ",2040.405,2.040405,"3HW","25"
"E1","Mytilus edulis ",1123.724,1.123724,"3HW","25"
"E1","Mytilus edulis ",2016.566,2.016566,"3HW","25"
"E1","Mytilus edulis ",703.391,0.703391,"3HW","25"
"E1","Mytilus edulis ",1021.176,1.021176,"3HW","25"
"E1","Mytilus edulis ",4299.309,4.299309,"3HW","25"
"E1","Mytilus edulis ",1725.416,1.725416,"3HW","25"
"E1","Mytilus edulis ",2238.189,2.238189,"3HW","25"
"E1","Mytilus edulis ",6159.923,6.159923,"3HW","25"
"E1","Mytilus edulis ",889.727,0.889727,"3HW","25"
"E1","Mytilus edulis ",4939.127,4.939127,"3HW","25"
"E1","Mytilus edulis ",1434.595,1.434595,"3HW","25"
"E1","Mytilus edulis ",3594.165,3.594165,"3HW","25"
"E1","Mytilus edulis ",1145.38,1.14538,"3HW","25"
"E1","Mytilus edulis ",1339.028,1.339028,"3HW","25"
"E1","Mytilus edulis ",1327.611,1.327611,"3HW","25"
"E1","Mytilus edulis ",1547.757,1.547757,"3HW","25"
"E1","Mytilus edulis ",1160.188,1.160188,"3HW","25"
"E1","Mytilus edulis ",1068.632,1.068632,"3HW","25"
"E1","Mytilus edulis ",1496.238,1.496238,"3HW","25"
"E1","Mytilus edulis ",1136.55,1.13655,"3HW","25"
"E1","Mytilus edulis ",1491.18,1.49118,"3HW","25"
"E1","Mytilus edulis ",1079.627,1.079627,"3HW","25"
"E1","Mytilus edulis ",1528.801,1.528801,"3HW","25"
"E1","Mytilus edulis ",1401.401,1.401401,"3HW","25"
"E1","Mytilus edulis ",1766.892,1.766892,"3HW","25"
"E1","Mytilus edulis ",5078.576,5.078576,"3HW","25"
"E1","Mytilus edulis ",2092.434,2.092434,"3HW","25"
"E1","Mytilus edulis ",1064.96,1.06496,"3HW","25"
"E1","Mytilus edulis ",954.841,0.954841,"3HW","25"
"E1","Mytilus edulis ",1653.495,1.653495,"3HW","25"
"E1","Mytilus edulis ",922.646,0.922646,"3HW","25"
"E1","Mytilus edulis ",6075.767,6.075767,"3HW","25"
"E1","Mytilus edulis ",921.493,0.921493,"3HW","25"
"E1","Mytilus edulis ",897.306,0.897306,"3HW","25"
"E1","Mytilus edulis ",2087.882,2.087882,"3HW","25"
"E1","Mytilus edulis ",1308.674,1.308674,"3HW","25"
"E1","Mytilus edulis ",924.283,0.924283,"3HW","25"
"E1","Mytilus edulis ",680.583,0.680583,"3HW","25"
"E1","Mytilus edulis ",1182.028,1.182028,"3HW","25"
"E1","Mytilus edulis ",1248.306,1.248306,"3HW","25"
"E1","Mytilus edulis ",6359.671,6.359671,"3HW","25"
"E1","Mytilus edulis ",1596.143,1.596143,"3HW","25"
"E1","Mytilus edulis ",1922.244,1.922244,"3HW","25"
"E1","Mytilus edulis ",495.343,0.495343,"3HW","25"
"E1","Mytilus edulis ",3102.539,3.102539,"3HW","25"
"E1","Mytilus edulis ",1255.994,1.255994,"3HW","25"
"E1","Mytilus edulis ",1373.364,1.373364,"3HW","25"
"E1","Mytilus edulis ",1382.098,1.382098,"3HW","25"
"E1","Mytilus edulis ",1396.56,1.39656,"3HW","25"
"E1","Mytilus edulis ",890.859,0.890859,"3HW","25"
"E1","Mytilus edulis ",1922.884,1.922884,"3HW","25"
"E1","Mytilus edulis ",1166.106,1.166106,"3HW","25"
"E1","Mytilus edulis ",1372.956,1.372956,"3HW","25"
"E1","Mytilus edulis ",1097.57,1.09757,"3HW","25"
"E1","Mytilus edulis ",1851.5,1.8515,"3HW","25"
"E1","Mytilus edulis ",1725.967,1.725967,"3HW","25"
"E1","Mytilus edulis ",1626.879,1.626879,"3HW","25"
"E1","Mytilus edulis ",1732.053,1.732053,"3HW","25"
"E1","Mytilus edulis ",1709.186,1.709186,"3HW","25"
"E1","Mytilus edulis ",783.206,0.783206,"3HW","25"
"E1","Mytilus edulis ",1254.879,1.254879,"3HW","25"
"E1","Mytilus edulis ",1961.756,1.961756,"3HW","25"
"E1","Mytilus edulis ",979.836,0.979836,"3HW","25"
"E1","Mytilus edulis ",1364.861,1.364861,"3HW","25"
"E1","Mytilus edulis ",1639.934,1.639934,"3HW","25"
"E1","Mytilus edulis ",1518.847,1.518847,"3HW","25"
"E1","Mytilus edulis ",1601.219,1.601219,"3HW","25"
"E1","Mytilus edulis ",1575.852,1.575852,"3HW","25"
"E1","Mytilus edulis ",1978.036,1.978036,"3HW","25"
"E1","Mytilus edulis ",5914.4,5.9144,"3HW","25"
"E1","Mytilus edulis ",1355.727,1.355727,"3HW","25"
"E1","Mytilus edulis ",6134.649,6.134649,"3HW","25"
"E1","Mytilus edulis ",1183.542,1.183542,"3HW","25"
"E1","Mytilus edulis ",1337.69,1.33769,"3HW","25"
"E1","Mytilus edulis ",2012.565,2.012565,"3HW","25"
"E1","Mytilus edulis ",1076.928,1.076928,"3HW","25"
"E1","Mytilus edulis ",1467.992,1.467992,"3HW","25"
"E1","Mytilus edulis ",962.78,0.96278,"3HW","25"
"E1","Mytilus edulis ",4148.709,4.148709,"3HW","25"
"E1","Mytilus edulis ",861.215,0.861215,"3HW","25"
"E1","Mytilus edulis ",6190.24,6.19024,"3HW","25"
"E1","Mytilus edulis ",3220.72,3.22072,"3HW","25"
"E1","Mytilus edulis ",758.52,0.75852,"3HW","25"
"E1","Mytilus edulis ",4471.487,4.471487,"3HW","25"
"E1","Mytilus edulis ",1528.984,1.528984,"3HW","25"
"E1","Mytilus edulis ",1631.517,1.631517,"3HW","25"
"E1","Mytilus edulis ",1658.733,1.658733,"3HW","25"
"E1","Mytilus edulis ",1395.478,1.395478,"3HW","25"
"E1","Mytilus edulis ",1665.401,1.665401,"3HW","25"
"E1","Mytilus edulis ",1568.733,1.568733,"3HW","25"
"E1","Mytilus edulis ",1225.18,1.22518,"3HW","25"
"E1","Mytilus edulis ",1009.988,1.009988,"3HW","25"
"E1","Mytilus edulis ",4503.08,4.50308,"3HW","25"
"E1","Mytilus edulis ",1226.413,1.226413,"3HW","25"
"E1","Mytilus edulis ",995.42,0.99542,"3HW","25"
"E1","Mytilus edulis ",1416.061,1.416061,"3HW","25"
"E1","Mytilus edulis ",1407.18,1.40718,"3HW","25"
"E1","Mytilus edulis ",1339.655,1.339655,"3HW","25"
"E1","Mytilus edulis ",1013.253,1.013253,"3HW","25"
"E1","Mytilus edulis ",1011.815,1.011815,"3HW","25"
"E1","Mytilus edulis ",1092.356,1.092356,"3HW","25"
"E1","Mytilus edulis ",1813.629,1.813629,"3HW","25"
"E1","Mytilus edulis ",1755.643,1.755643,"3HW","25"
"E1","Mytilus edulis ",1694.915,1.694915,"3HW","25"
"E1","Mytilus edulis ",1831.318,1.831318,"3HW","25"
"E1","Mytilus edulis ",674.885,0.674885,"3HW","25"
"E1","Mytilus edulis ",1396.6,1.3966,"3HW","25"
"E1","Mytilus edulis ",1325.501,1.325501,"3HW","25"
"E1","Mytilus edulis ",1571.335,1.571335,"3HW","25"
"E1","Mytilus edulis ",1694.981,1.694981,"3HW","25"
"E1","Mytilus edulis ",2096.656,2.096656,"3HW","25"
"E1","Mytilus edulis ",1176.047,1.176047,"3HW","25"
"E1","Mytilus edulis ",1507.901,1.507901,"3HW","25"
"E1","Mytilus edulis ",1591.402,1.591402,"3HW","25"
"E1","Mytilus edulis ",1465.282,1.465282,"3HW","25"
"E1","Mytilus edulis ",634.976,0.634976,"3HW","25"
"E1","Mytilus edulis ",1937.989,1.937989,"3HW","25"
"E1","Mytilus edulis ",1834.738,1.834738,"3HW","25"
"E1","Mytilus edulis ",929.596,0.929596,"3HW","25"
"E1","Mytilus edulis ",2188.091,2.188091,"3HW","25"
"E1","Mytilus edulis ",2006.215,2.006215,"3HW","25"
"E1","Mytilus edulis ",1538.472,1.538472,"3HW","25"
"E1","Mytilus edulis ",4835.893,4.835893,"3HW","25"
"E1","Mytilus edulis ",5618.289,5.618289,"3HW","25"
"E1","Mytilus edulis ",965.566,0.965566,"3HW","25"
"E1","Mytilus edulis ",912.153,0.912153,"3HW","25"
"E1","Mytilus edulis ",4836.53,4.83653,"3HW","25"
"E1","Mytilus edulis ",716.712,0.716712,"3HW","25"
"E1","Mytilus edulis ",2297.639,2.297639,"3HW","25"
"E1","Mytilus edulis ",1542.94,1.54294,"3HW","25"
"E1","Mytilus edulis ",4740.135,4.740135,"3HW","25"
"E1","Mytilus edulis ",1033.163,1.033163,"3HW","25"
"E1","Mytilus edulis ",4581.14,4.58114,"3HW","25"
"E1","Mytilus edulis ",1629.87,1.62987,"3HW","25"
"E1","Mytilus edulis ",640.418,0.640418,"3HW","25"
"E1","Mytilus edulis ",3994.605,3.994605,"3HW","25"
"E1","Mytilus edulis ",5159.928,5.159928,"3HW","25"
"E1","Mytilus edulis ",5018.914,5.018914,"3HW","25"
"E1","Mytilus edulis ",1355.933,1.355933,"3HW","25"
"E1","Mytilus edulis ",6931.313,6.931313,"3HW","25"
"E1","Mytilus edulis ",1345.699,1.345699,"3HW","25"
"E1","Mytilus edulis ",6063.918,6.063918,"3HW","25"
"E1","Mytilus edulis ",1581.347,1.581347,"3HW","25"
"E1","Mytilus edulis ",1192.165,1.192165,"3HW","25"
"E1","Mytilus edulis ",5557.572,5.557572,"3HW","25"
"E1","Mytilus edulis ",873.539,0.873539,"3HW","25"
"E1","Mytilus edulis ",5515.296,5.515296,"3HW","25"
"E1","Mytilus edulis ",847.457,0.847457,"3HW","25"
"E1","Mytilus edulis ",1501.205,1.501205,"3HW","25"
"E1","Mytilus edulis ",1092.202,1.092202,"3HW","25"
"E1","Mytilus edulis ",5453.577,5.453577,"3HW","25"
"E1","Mytilus edulis ",703.391,0.703391,"3HW","25"
"E1","Mytilus edulis ",1376.051,1.376051,"3HW","25"
"E1","Mytilus edulis ",1295.089,1.295089,"3HW","25"
"E1","Mytilus edulis ",883.287,0.883287,"3HW","25"
"E1","Mytilus edulis ",1854.973,1.854973,"3HW","25"
"E1","Mytilus edulis ",1406.782,1.406782,"3HW","25"
"E1","Mytilus edulis ",1216.148,1.216148,"3HW","25"
"E1","Mytilus edulis ",5115.569,5.115569,"3HW","25"
"E1","Mytilus edulis ",7422.464,7.422464,"3HW","25"
"E1","Mytilus edulis ",1271.186,1.271186,"3HW","25"
"E1","Mytilus edulis ",817.609,0.817609,"3HW","25"
"E1","Mytilus edulis ",799.683,0.799683,"3HW","25"
"E1","Mytilus edulis ",2489.202,2.489202,"3HW","25"
"E1","Mytilus edulis ",1673.949,1.673949,"3HW","25"
"E1","Mytilus edulis ",828.827,0.828827,"3HW","25"
"E1","Mytilus edulis ",6457.242,6.457242,"3HW","25"
"E1","Mytilus edulis ",1633.574,1.633574,"3HW","25"
"E1","Mytilus edulis ",3866.219,3.866219,"3HW","25"
"E1","Mytilus edulis ",1340.449,1.340449,"3HW","25"
"E1","Mytilus edulis ",1187.979,1.187979,"3HW","25"
"E1","Mytilus edulis ",4926.782,4.926782,"3HW","25"
"E1","Mytilus edulis ",915.766,0.915766,"3HW","25"
"E1","Mytilus edulis ",915.766,0.915766,"3HW","25"
"E1","Mytilus edulis ",4584.083,4.584083,"3HW","25"
"E1","Mytilus edulis ",4764.337,4.764337,"3HW","25"
"E1","Mytilus edulis ",4521.635,4.521635,"3HW","25"
"E1","Mytilus edulis ",1666.812,1.666812,"3HW","25"
"E1","Mytilus edulis ",1820.16,1.82016,"3HW","25"
"E1","Mytilus edulis ",5464.578,5.464578,"3HW","25"
"E1","Mytilus edulis ",5514.454,5.514454,"3HW","25"
"E1","Mytilus edulis ",1082.474,1.082474,"3HW","25"
"E1","Mytilus edulis ",5683.755,5.683755,"3HW","25"
"E1","Mytilus edulis ",6276.83,6.27683,"3HW","25"
"E1","Mytilus edulis ",1599.261,1.599261,"3HW","25"
"E1","Mytilus edulis ",4721.312,4.721312,"3HW","25"
"E1","Mytilus edulis ",7979.439,7.979439,"3HW","25"
"E1","Mytilus edulis ",5102.369,5.102369,"3HW","25"
"E1","Mytilus edulis ",1422.646,1.422646,"3HW","25"
"E1","Mytilus edulis ",2013.788,2.013788,"3HW","25"
"E1","Mytilus edulis ",933.981,0.933981,"3HW","25"
"E1","Mytilus edulis ",1336.141,1.336141,"3HW","25"
"E1","Mytilus edulis ",5452.961,5.452961,"3HW","25"
"E1","Mytilus edulis ",1847.869,1.847869,"3HW","25"
"E1","Mytilus edulis ",4292.156,4.292156,"3HW","25"
"E1","Mytilus edulis ",4553.544,4.553544,"3HW","25"
"E1","Mytilus edulis ",4378.842,4.378842,"3HW","25"
"E1","Mytilus edulis ",5546.514,5.546514,"3HW","25"
"E1","Mytilus edulis ",7398.386,7.398386,"3HW","25"
"E1","Mytilus edulis ",5649.76,5.64976,"3HW","25"
"E1","Mytilus edulis ",5209.509,5.209509,"3HW","25"
"E1","Mytilus edulis ",659.109,0.659109,"3HW","25"
"E1","Mytilus edulis ",1251.172,1.251172,"3HW","25"
"E1","Mytilus edulis ",2197.892,2.197892,"3HW","25"
"E1","Mytilus edulis ",906.737,0.906737,"3HW","25"
"E1","Mytilus edulis ",1159.078,1.159078,"3HW","25"
"E1","Mytilus edulis ",757.043,0.757043,"3HW","25"
"E1","Mytilus edulis ",760.068,0.760068,"3HW","25"
"E1","Mytilus edulis ",1326.725,1.326725,"3HW","25"
"E1","Mytilus edulis ",1418.588,1.418588,"3HW","25"
"E1","Mytilus edulis ",3109.944,3.109944,"3HW","25"
"E1","Mytilus edulis ",1357.583,1.357583,"3HW","25"
"E1","Mytilus edulis ",767.761,0.767761,"3HW","25"
"E1","Mytilus edulis ",3070.935,3.070935,"3HW","25"
"E1","Mytilus edulis ",1088.044,1.088044,"3HW","25"
"E1","Mytilus edulis ",809.145,0.809145,"3HW","25"
"E1","Mytilus edulis ",1320.933,1.320933,"3HW","25"
"E1","Mytilus edulis ",1827.617,1.827617,"3HW","25"
"E1","Mytilus edulis ",1227.006,1.227006,"3HW","25"
"E1","Mytilus edulis ",1043.136,1.043136,"3HW","25"
"E1","Mytilus edulis ",1375.929,1.375929,"3HW","25"
"E1","Mytilus edulis ",1363.507,1.363507,"3HW","25"
"E1","Mytilus edulis ",3914.729,3.914729,"3HW","25"
"E1","Mytilus edulis ",1770.626,1.770626,"3HW","25"
"E1","Mytilus edulis ",835.016,0.835016,"3HW","25"
"E1","Mytilus edulis ",4435.342,4.435342,"3HW","25"
"E1","Mytilus edulis ",4176.675,4.176675,"3HW","25"
"E1","Mytilus edulis ",1887.515,1.887515,"3HW","25"
"E1","Mytilus edulis ",1211.722,1.211722,"3HW","25"
"E1","Mytilus edulis ",1336.141,1.336141,"3HW","25"
"E1","Mytilus edulis ",719.751,0.719751,"3HW","25"
"E1","Mytilus edulis ",1300.48,1.30048,"3HW","25"
"E1","Mytilus edulis ",1339.154,1.339154,"3HW","25"
"E1","Mytilus edulis ",1369.569,1.369569,"3HW","25"
"E1","Mytilus edulis ",1659.678,1.659678,"3HW","25"
"E1","Mytilus edulis ",1149.331,1.149331,"3HW","25"
"E1","Mytilus edulis ",5850.29,5.85029,"3HW","25"
"E1","Mytilus edulis ",1039.266,1.039266,"3HW","25"
"E1","Mytilus edulis ",777.612,0.777612,"3HW","25"
"E1","Mytilus edulis ",1350.432,1.350432,"3HW","25"
"E1","Mytilus edulis ",1410.953,1.410953,"3HW","25"
"E1","Mytilus edulis ",1362.809,1.362809,"3HW","25"
"E1","Mytilus edulis ",802.198,0.802198,"3HW","25"
"E1","Mytilus edulis ",1509.978,1.509978,"3HW","25"
"E1","Mytilus edulis ",1828.872,1.828872,"3HW","25"
"E1","Mytilus edulis ",1610.977,1.610977,"3HW","25"
"E1","Mytilus edulis ",680.829,0.680829,"3HW","25"
"E1","Mytilus edulis ",633.829,0.633829,"3HW","25"
"E1","Mytilus edulis ",762.421,0.762421,"3HW","25"
"E1","Mytilus edulis ",736.812,0.736812,"3HW","25"
"E1","Mytilus edulis ",1507.047,1.507047,"3HW","25"
"E1","Mytilus edulis ",963.012,0.963012,"3HW","25"
"E1","Mytilus edulis ",1201.191,1.201191,"3HW","25"
"E1","Mytilus edulis ",820.206,0.820206,"3HW","25"
"E1","Mytilus edulis ",924.888,0.924888,"3HW","25"
"E1","Mytilus edulis ",858.024,0.858024,"3HW","25"
"E1","Mytilus edulis ",1141.709,1.141709,"3HW","25"
"E1","Mytilus edulis ",1471.533,1.471533,"3HW","25"
"E1","Mytilus edulis ",1712.163,1.712163,"3HW","25"
